,Country Code,Year,Life_expectancy_in_years
2774,ISL,2010,81.8975609756097
2775,ISR,2010,81.6024390243903
2776,ITA,2010,82.0365853658537
2777,JAM,2010,72.622
2778,JOR,2010,74.0
2779,JPN,2010,82.8426829268293
2780,KAZ,2010,68.45
2781,KEN,2010,60.649
2782,KGZ,2010,69.3
2783,KHM,2010,67.712
2784,KIR,2010,65.016
2785,KNA,2010,71.27
2786,KOR,2010,80.1170731707317
2787,KWT,2010,77.982
2788,LAC,2010,73.1797089352899
2789,LAO,2010,63.973
2790,LBN,2010,78.156
2791,LBR,2010,59.433
2792,LBY,2010,72.374
2793,LCA,2010,72.72
2794,LCN,2010,73.385642956432
2795,LDC,2010,60.966303977973
2796,LIC,2010,59.7251394508663
2797,LIE,2010,81.8414634146342
2798,LKA,2010,73.215
2799,LMC,2010,65.9228553742357
2800,LMY,2010,68.7982546448237
2801,LSO,2010,45.596
2802,LTE,2010,74.6151129821294
2803,LTU,2010,73.2682926829268
2804,LUX,2010,80.6317073170732
2805,LVA,2010,73.4829268292683
2806,MAC,2010,83.109
2807,MAF,2010,78.406
2808,MAR,2010,70.829
2809,MCO,2010,0.0
2810,MDA,2010,69.357
2811,MDG,2010,62.873
2812,MDV,2010,77.657
2813,MEA,2010,72.1063833194012
2814,MEX,2010,74.19
2815,MHL,2010,63.226
2816,MIC,2010,69.6812023633749
2817,MKD,2010,74.9975609756098
2818,MLI,2010,56.382
2819,MLT,2010,81.3975609756098
2820,MMR,2010,63.329
2821,MNA,2010,71.2768418587679
2822,MNE,2010,75.990243902439
2823,MNG,2010,67.182
2824,MNP,2010,0.0
2825,MOZ,2010,54.198
2826,MRT,2010,63.105
2827,MUS,2010,72.9673170731707
2828,MWI,2010,56.381
2829,MYS,2010,74.442
2830,NAC,2010,78.8171964951338
2831,NAM,2010,56.015
2832,NCL,2010,77.2804878048781
2833,NER,2010,58.367
2834,NGA,2010,50.945
2835,NIC,2010,72.009
2836,NLD,2010,80.7024390243902
2837,NOR,2010,80.9975609756098
2838,NPL,2010,66.814
2839,NRU,2010,59.64
2840,NZL,2010,80.9048780487805
2841,OED,2010,79.0925675643111
2842,OMN,2010,76.269
2843,OSS,2010,64.5529603710142
2844,PAK,2010,64.436
2845,PAN,2010,76.448
2846,PER,2010,73.711
2847,PHL,2010,70.754
2848,PLW,2010,0.0
2849,PNG,2010,63.039
2850,POL,2010,76.2463414634146
2851,PRE,2010,56.8119682833244
2852,PRI,2010,78.01
2853,PRK,2010,70.419
2854,PRT,2010,79.0268292682927
2855,PRY,2010,71.887
2856,PSE,2010,73.004
2857,PSS,2010,68.395698405641
2858,PST,2010,79.685190812689
2859,PYF,2010,81.039
2860,QAT,2010,78.425
2861,ROU,2010,73.4585365853659
2862,RUS,2010,68.8412195121951
2863,RWA,2010,62.54
2864,SAS,2010,66.7509942386822
2865,SAU,2010,75.763
2866,SDN,2010,63.016
2867,SEN,2010,64.615
2868,SGP,2010,81.5414634146342
2869,SLB,2010,68.732
2870,SLE,2010,53.693
2871,SLV,2010,71.848
2872,SMR,2010,0.0
2873,SOM,2010,50.563
2874,SRB,2010,74.3365853658537
2875,SSA,2010,56.8456972290726
2876,SSD,2010,54.812
2877,SSF,2010,56.8473656890804
2878,SST,2010,66.2576712131467
2879,STP,2010,65.249
2880,SUR,2010,69.894
2881,SVK,2010,75.1121951219512
2882,SVN,2010,79.4219512195122
2883,SWE,2010,81.4512195121951
2884,SWZ,2010,46.619
2885,SXM,2010,75.132
2886,SYC,2010,73.1975609756098
2887,SYR,2010,73.881
2888,TCA,2010,76.243
2889,TCD,2010,49.584
2890,TEA,2010,73.9199887002821
2891,TEC,2010,71.4178120547347
2892,TGO,2010,57.304
2893,THA,2010,76.131
2894,TJK,2010,67.742
2895,TKM,2010,68.293
2896,TLA,2010,73.2679098813985
2897,TLS,2010,65.304
2898,TMN,2010,71.2575818425094
2899,TON,2010,70.323
2900,TSA,2010,66.7509942386822
2901,TSS,2010,56.8473656890804
2902,TTO,2010,72.725
2903,TUN,2010,75.421
2904,TUR,2010,75.069
2905,TUV,2010,63.978
2906,TZA,2010,60.105
2907,UGA,2010,57.055
2908,UKR,2010,70.2653658536586
2909,UMC,2010,73.6064445592938
2910,URY,2010,76.858
2911,USA,2010,78.5414634146342
2912,UZB,2010,69.235
2913,VCT,2010,74.718
2914,VEN,2010,72.89
2915,VGB,2010,75.428
2916,VIR,2010,77.8658536585366
2917,VNM,2010,73.513
2918,VUT,2010,69.617
2919,WLD,2010,70.6712343404893
2920,WSM,2010,72.249
2921,XKX,2010,77.63
2922,YEM,2010,67.28
2923,ZAF,2010,58.899
2924,ZMB,2010,56.799
2925,ZWE,2010,50.652
2926,ABW,2011,75.465
2927,AFE,2011,59.2932713889337
2928,AFG,2011,61.419
2929,AFW,2011,55.0131378935872
2930,AGO,2011,57.596
2931,ALB,2011,78.092
2932,AND,2011,0.0
2933,ARB,2011,70.2615198130023
2934,ARE,2011,78.517
2935,ARG,2011,76.124
2936,ARM,2011,73.305
2937,ASM,2011,0.0
2938,ATG,2011,77.104
2939,AUS,2011,81.8951219512195
2940,AUT,2011,80.9829268292683
2941,AZE,2011,69.984
2942,BDI,2011,57.769
2943,BEL,2011,80.5853658536585
2944,BEN,2011,58.462
2945,BFA,2011,57.125
2946,BGD,2011,68.809
2947,BGR,2011,74.1634146341463
2948,BHR,2011,78.89
2949,BHS,2011,72.564
2950,BIH,2011,77.007
2951,BLR,2011,70.5536585365854
2952,BLZ,2011,72.651
2953,BMU,2011,81.403
2954,BOL,2011,66.534
2955,BRA,2011,73.343
2956,BRB,2011,75.917
2957,BRN,2011,74.858
2958,BTN,2011,68.881
2959,BWA,2011,60.53
2960,CAF,2011,49.948
2961,CAN,2011,81.4826829268293
2962,CEB,2011,75.8884748834282
2963,CHE,2011,82.6951219512195
2964,CHI,2011,81.726
2965,CHL,2011,79.11
2966,CHN,2011,75.903
2967,CIV,2011,55.52
2968,CMR,2011,57.133
2969,COD,2011,57.069
2970,COG,2011,61.992
2971,COL,2011,75.32
2972,COM,2011,61.503
2973,CPV,2011,74.257
2974,CRI,2011,79.348
2975,CSS,2011,72.3584611359135
2976,CUB,2011,77.76
2977,CUW,2011,77.4731707317073
2978,CYM,2011,0.0
2979,CYP,2011,79.999
2980,CZE,2011,77.8731707317073
2981,DEU,2011,80.4365853658537
2982,DJI,2011,60.433
2983,DMA,2011,69.695
2984,DNK,2011,79.8
2985,DOM,2011,72.221
2986,DZA,2011,74.123
2987,EAP,2011,74.1470345834113
2988,EAR,2011,68.2916591337467
2989,EAS,2011,74.9713541366615
2990,ECA,2011,71.2187153266866
2991,ECS,2011,76.4585615320909
2992,ECU,2011,75.743
2993,EGY,2011,69.88
2994,EMU,2011,81.2340243443867
2995,ERI,2011,64.402
2996,ESP,2011,82.4756097560976
2997,EST,2011,76.2292682926829
2998,ETH,2011,60.721
2999,EUU,2011,80.1387421492485
3000,FCS,2011,59.9642709138267
3001,FIN,2011,80.4707317073171
3002,FJI,2011,67.523
3003,FRA,2011,82.1146341463415
3004,FRO,2011,80.9390243902439
3005,FSM,2011,71.318
3006,GAB,2011,64.045
3007,GBR,2011,80.9512195121951
3008,GEO,2011,72.39
3009,GHA,2011,61.652
3010,GIB,2011,81.871
3011,GIN,2011,57.019
3012,GMB,2011,61.526
3013,GNB,2011,56.967
3014,GNQ,2011,58.412
3015,GRC,2011,80.7317073170732
3016,GRD,2011,75.295
3017,GRL,2011,69.8248780487805
3018,GTM,2011,71.177
3019,GUM,2011,76.872
3020,GUY,2011,66.982
3021,HIC,2011,80.0323921593513
3022,HKG,2011,83.4219512195122
3023,HND,2011,71.439
3024,HPC,2011,59.4752203982531
3025,HRV,2011,76.7756097560976
3026,HTI,2011,61.623
3027,HUN,2011,74.8585365853659
3028,IBD,2011,71.795282579015
3029,IBT,2011,69.2695840691834
3030,IDA,2011,61.4628494154278
3031,IDB,2011,59.4617650180505
3032,IDN,2011,68.823
3033,IDX,2011,62.4719523598495
3034,IMN,2011,79.19
3035,IND,2011,67.359
3036,INX,2011,0.0
3037,IRL,2011,80.7463414634146
3038,IRN,2011,73.679
3039,IRQ,2011,67.659
3040,ISL,2011,82.3585365853659
3041,ISR,2011,81.6560975609756
3042,ITA,2011,82.1878048780488
3043,JAM,2011,73.094
3044,JOR,2011,74.189
3045,JPN,2011,82.5912195121951
3046,KAZ,2011,68.69
3047,KEN,2011,61.046
3048,KGZ,2011,69.6024390243903
3049,KHM,2011,68.416
3050,KIR,2011,65.19
3051,KNA,2011,71.538
3052,KOR,2011,80.5682926829269
3053,KWT,2011,78.464
3054,LAC,2011,73.6943063216088
3055,LAO,2011,64.736
3056,LBN,2011,78.404
3057,LBR,2011,59.62
3058,LBY,2011,70.071
3059,LCA,2011,72.944
3060,LCN,2011,73.8715444402344
3061,LDC,2011,61.6860592480371
3062,LIC,2011,60.3049120087039
3063,LIE,2011,81.7926829268293
3064,LKA,2011,73.38
3065,LMC,2011,66.3686788116918
3066,LMY,2011,69.1672292447659
3067,LSO,2011,46.692
3068,LTE,2011,74.9490627984669
3069,LTU,2011,73.5634146341464
3070,LUX,2011,80.9878048780488
3071,LVA,2011,73.5756097560976
3072,MAC,2011,83.229
3073,MAF,2011,78.827
3074,MAR,2011,71.269
3075,MCO,2011,0.0
3076,MDA,2011,69.192
3077,MDG,2011,63.494
3078,MDV,2011,78.124
3079,MEA,2011,72.3722852310438
3080,MEX,2011,74.365
3081,MHL,2011,63.256
3082,MIC,2011,70.0436484474912
3083,MKD,2011,75.1
3084,MLI,2011,56.755
3085,MLT,2011,80.7463414634146
3086,MMR,2011,63.901
3087,MNA,2011,71.5228584581609
3088,MNE,2011,75.9829268292683
3089,MNG,2011,67.439
3090,MNP,2011,0.0
3091,MOZ,2011,54.869
3092,MRT,2011,63.346
3093,MUS,2011,73.2668292682927
3094,MWI,2011,57.455
3095,MYS,2011,74.746
3096,NAC,2011,78.9239704429972
3097,NAM,2011,56.553
3098,NCL,2011,76.6317073170732
3099,NER,2011,58.994
3100,NGA,2011,51.357
3101,NIC,2011,72.416
3102,NLD,2011,81.2048780487805
3103,NOR,2011,81.2951219512195
3104,NPL,2011,67.313
3105,NRU,2011,60.24
3106,NZL,2011,81.1560975609756
3107,OED,2011,79.3198460798001
3108,OMN,2011,76.608
3109,OSS,2011,65.0753359087981
3110,PAK,2011,64.648
3111,PAN,2011,76.627
3112,PER,2011,74.133
3113,PHL,2011,70.788
3114,PLW,2011,0.0
3115,PNG,2011,63.526
3116,POL,2011,76.6951219512195
3117,PRE,2011,57.3871065174694
3118,PRI,2011,78.316
3119,PRK,2011,70.978
3120,PRT,2011,80.4707317073171
3121,PRY,2011,72.131
3122,PSE,2011,73.243
3123,PSS,2011,68.5313845167091
3124,PST,2011,79.9503852558579
3125,PYF,2011,81.429
3126,QAT,2011,78.891
3127,ROU,2011,74.409756097561
3128,RUS,2011,69.6839024390244
3129,RWA,2011,63.261
3130,SAS,2011,67.1424365863389
3131,SAU,2011,76.234
3132,SDN,2011,63.246
3133,SEN,2011,65.262
3134,SGP,2011,81.7439024390244
3135,SLB,2011,68.908
3136,SLE,2011,54.62
3137,SLV,2011,71.859
3138,SMR,2011,0.0
3139,SOM,2011,51.304
3140,SRB,2011,74.5365853658537
3141,SSA,2011,57.5571440641247
3142,SSD,2011,54.94
3143,SSF,2011,57.5586106850984
3144,SST,2011,66.7043239957682
3145,STP,2011,64.902
3146,SUR,2011,69.914
3147,SVK,2011,75.9585365853659
3148,SVN,2011,79.9707317073171
3149,SWE,2011,81.8024390243903
3150,SWZ,2011,48.195
3151,SXM,2011,74.684
3152,SYC,2011,72.7243902439024
3153,SYR,2011,73.305
3154,TCA,2011,76.195
3155,TCD,2011,50.009
3156,TEA,2011,74.1870440946337
3157,TEC,2011,71.8869177825838
3158,TGO,2011,57.925
3159,THA,2011,76.421
3160,TJK,2011,68.148
3161,TKM,2011,68.567
3162,TLA,2011,73.7647600829535
3163,TLS,2011,65.697
3164,TMN,2011,71.503547867921
3165,TON,2011,70.381
3166,TSA,2011,67.1424365863389
3167,TSS,2011,57.5586106850985
3168,TTO,2011,73.278
3169,TUN,2011,75.46
3170,TUR,2011,74.941
3171,TUV,2011,63.974
3172,TZA,2011,61.049
3173,UGA,2011,57.965
3174,UKR,2011,70.8092682926829
3175,UMC,2011,73.9148815676419
3176,URY,2011,76.983
3177,USA,2011,78.6414634146341
3178,UZB,2011,69.649
3179,VCT,2011,74.596
3180,VEN,2011,72.913
3181,VGB,2011,75.486
3182,VIR,2011,78.3170731707317
3183,VNM,2011,73.692
3184,VUT,2011,69.551
3185,WLD,2011,71.008269666779
3186,WSM,2011,72.26
3187,XKX,2011,77.74
3188,YEM,2011,67.419
3189,ZAF,2011,60.651
3190,ZMB,2011,57.771
3191,ZWE,2011,53.347
3192,ABW,2012,75.531
3193,AFE,2012,60.0507802468673
3194,AFG,2012,61.923
3195,AFW,2012,55.3405609869972
3196,AGO,2012,58.623
3197,ALB,2012,78.064
3198,AND,2012,0.0
3199,ARB,2012,70.1804605984523
3200,ARE,2012,78.716
3201,ARG,2012,76.467
3202,ARM,2012,73.454
3203,ASM,2012,0.0
3204,ATG,2012,77.35
3205,AUS,2012,82.0463414634146
3206,AUT,2012,80.9365853658537
3207,AZE,2012,70.36
3208,BDI,2012,58.493
3209,BEL,2012,80.3853658536585
3210,BEN,2012,58.716
3211,BFA,2012,57.619
3212,BGD,2012,69.554
3213,BGR,2012,74.3146341463415
3214,BHR,2012,79.081
3215,BHS,2012,72.753
3216,BIH,2012,77.191
3217,BLR,2012,71.9658536585366
3218,BLZ,2012,73.245
3219,BMU,2012,81.272
3220,BOL,2012,66.705
3221,BRA,2012,73.552
3222,BRB,2012,76.099
3223,BRN,2012,74.827
3224,BTN,2012,69.326
3225,BWA,2012,60.8
3226,CAF,2012,50.686
3227,CAN,2012,81.6636585365854
3228,CEB,2012,75.993488603453
3229,CHE,2012,82.6975609756098
3230,CHI,2012,81.339
3231,CHL,2012,79.023
3232,CHN,2012,76.192
3233,CIV,2012,56.158
3234,CMR,2012,57.792
3235,COD,2012,57.248
3236,COG,2012,62.317
3237,COL,2012,75.597
3238,COM,2012,61.834
3239,CPV,2012,74.484
3240,CRI,2012,79.283
3241,CSS,2012,72.6407031919612
3242,CUB,2012,77.833
3243,CUW,2012,77.5243902439024
3244,CYM,2012,0.0
3245,CYP,2012,80.109
3246,CZE,2012,78.0756097560976
3247,DEU,2012,80.5390243902439
3248,DJI,2012,60.848
3249,DMA,2012,70.538
3250,DNK,2012,80.0512195121951
3251,DOM,2012,72.514
3252,DZA,2012,74.202
3253,EAP,2012,74.3957726964408
3254,EAR,2012,68.6727877940832
3255,EAS,2012,75.2298136065177
3256,ECA,2012,71.6521714741502
3257,ECS,2012,76.6431998484555
3258,ECU,2012,76.062
3259,EGY,2012,70.085
3260,EMU,2012,81.2280947420086
3261,ERI,2012,64.838
3262,ESP,2012,82.4268292682927
3263,EST,2012,76.3268292682927
3264,ETH,2012,61.543
3265,EUU,2012,80.1576594861261
3266,FCS,2012,60.1645755160968
3267,FIN,2012,80.6268292682927
3268,FJI,2012,67.552
3269,FRA,2012,81.9682926829268
3270,FRO,2012,81.190243902439
3271,FSM,2012,71.398
3272,GAB,2012,64.587
3273,GBR,2012,80.9048780487805
3274,GEO,2012,72.412
3275,GHA,2012,62.081
3276,GIB,2012,83.366
3277,GIN,2012,57.406
3278,GMB,2012,62.096
3279,GNB,2012,57.69
3280,GNQ,2012,58.865
3281,GRC,2012,80.6341463414634
3282,GRD,2012,75.042
3283,GRL,2012,70.55
3284,GTM,2012,71.463
3285,GUM,2012,76.707
3286,GUY,2012,67.23
3287,HIC,2012,80.1520237389253
3288,HKG,2012,83.4804878048781
3289,HND,2012,71.734
3290,HPC,2012,60.0780176229233
3291,HRV,2012,76.9243902439024
3292,HTI,2012,62.291
3293,HUN,2012,75.0634146341463
3294,IBD,2012,72.1423094367122
3295,IBT,2012,69.5859185976566
3296,IDA,2012,61.7773336890652
3297,IDB,2012,59.6525713647095
3298,IDN,2012,68.973
3299,IDX,2012,62.8485146168041
3300,IMN,2012,79.337
3301,IND,2012,67.887
3302,INX,2012,0.0
3303,IRL,2012,80.8463414634146
3304,IRN,2012,74.186
3305,IRQ,2012,68.023
3306,ISL,2012,82.9170731707317
3307,ISR,2012,81.7048780487805
3308,ITA,2012,82.2390243902439
3309,JAM,2012,73.433
3310,JOR,2012,74.366
3311,JPN,2012,83.0960975609756
3312,KAZ,2012,69.52
3313,KEN,2012,61.115
3314,KGZ,2012,70.0024390243902
3315,KHM,2012,68.915
3316,KIR,2012,65.378
3317,KNA,2012,71.669
3318,KOR,2012,80.819512195122
3319,KWT,2012,78.812
3320,LAC,2012,73.9376344556933
3321,LAO,2012,65.355
3322,LBN,2012,78.628
3323,LBR,2012,59.913
3324,LBY,2012,72.247
3325,LCA,2012,72.882
3326,LCN,2012,74.0973427016933
3327,LDC,2012,62.2606485016611
3328,LIC,2012,60.5578998645092
3329,LIE,2012,82.3829268292683
3330,LKA,2012,73.906
3331,LMC,2012,66.7718929726812
3332,LMY,2012,69.4905966805771
3333,LSO,2012,47.835
3334,LTE,2012,75.2263107862594
3335,LTU,2012,73.8634146341464
3336,LUX,2012,81.3926829268293
3337,LVA,2012,73.7780487804878
3338,MAC,2012,83.326
3339,MAF,2012,79.022
3340,MAR,2012,71.679
3341,MCO,2012,0.0
3342,MDA,2012,69.143
3343,MDG,2012,63.544
3344,MDV,2012,78.682
3345,MEA,2012,72.2846780246288
3346,MEX,2012,74.574
3347,MHL,2012,63.373
3348,MIC,2012,70.3871989655312
3349,MKD,2012,74.9024390243903
3350,MLI,2012,57.079
3351,MLT,2012,80.7463414634146
3352,MMR,2012,64.141
3353,MNA,2012,71.3776471462326
3354,MNE,2012,76.2
3355,MNG,2012,68.111
3356,MNP,2012,0.0
3357,MOZ,2012,55.639
3358,MRT,2012,63.578
3359,MUS,2012,73.8634146341464
3360,MWI,2012,58.679
3361,MYS,2012,74.944
3362,NAC,2012,79.0328839126368
3363,NAM,2012,57.64
3364,NCL,2012,77.0780487804878
3365,NER,2012,59.65
3366,NGA,2012,51.497
3367,NIC,2012,72.615
3368,NLD,2012,81.1048780487805
3369,NOR,2012,81.4512195121951
3370,NPL,2012,67.47
3371,NRU,2012,60.715
3372,NZL,2012,81.4073170731707
3373,OED,2012,79.4739617421267
3374,OMN,2012,77.061
3375,OSS,2012,65.6322237053785
3376,PAK,2012,64.782
3377,PAN,2012,76.819
3378,PER,2012,74.544
3379,PHL,2012,70.881
3380,PLW,2012,0.0
3381,PNG,2012,63.733
3382,POL,2012,76.7463414634146
3383,PRE,2012,57.8697927005393
3384,PRI,2012,78.461
3385,PRK,2012,71.626
3386,PRT,2012,80.3731707317073
3387,PRY,2012,72.454
3388,PSE,2012,73.466
3389,PSS,2012,68.5970917831778
3390,PST,2012,80.0838724772061
3391,PYF,2012,81.759
3392,QAT,2012,79.227
3393,ROU,2012,74.4121951219512
3394,RUS,2012,70.0721951219512
3395,RWA,2012,64.009
3396,SAS,2012,67.6320178896539
3397,SAU,2012,76.461
3398,SDN,2012,63.792
3399,SEN,2012,65.457
3400,SGP,2012,81.9951219512195
3401,SLB,2012,69.084
3402,SLE,2012,55.451
3403,SLV,2012,71.831
3404,SMR,2012,0.0
3405,SOM,2012,53.161
3406,SRB,2012,74.8365853658537
3407,SSA,2012,58.139480025035
3408,SSD,2012,55.865
3409,SSF,2012,58.1410132486788
3410,SST,2012,67.1617848727764
3411,STP,2012,65.746
3412,SUR,2012,69.764
3413,SVK,2012,76.109756097561
3414,SVN,2012,80.1243902439024
3415,SWE,2012,81.7048780487805
3416,SWZ,2012,49.835
3417,SXM,2012,74.608
3418,SYC,2012,74.2756097560976
3419,SYR,2012,66.769
3420,TCA,2012,77.037
3421,TCD,2012,50.54
3422,TEA,2012,74.4305792471931
3423,TEC,2012,72.2616843844611
3424,TGO,2012,58.073
3425,THA,2012,76.772
3426,TJK,2012,68.484
3427,TKM,2012,68.722
3428,TLA,2012,73.9955955930206
3429,TLS,2012,66.081
3430,TMN,2012,71.3540519418564
3431,TON,2012,70.442
3432,TSA,2012,67.6320178896539
3433,TSS,2012,58.1410132486788
3434,TTO,2012,73.716
3435,TUN,2012,75.55
3436,TUR,2012,75.678
3437,TUV,2012,63.964
3438,TZA,2012,62.03
3439,UGA,2012,58.817
3440,UKR,2012,70.9441463414634
3441,UMC,2012,74.2232728658821
3442,URY,2012,77.111
3443,USA,2012,78.7414634146342
3444,UZB,2012,69.874
3445,VCT,2012,74.146
3446,VEN,2012,73.036
3447,VGB,2012,75.532
3448,VIR,2012,78.5170731707317
3449,VNM,2012,73.704
3450,VUT,2012,69.497
3451,WLD,2012,71.2844400739117
3452,WSM,2012,72.167
3453,XKX,2012,78.28
3454,YEM,2012,67.343
3455,ZAF,2012,61.846
3456,ZMB,2012,58.867
3457,ZWE,2012,55.626
3458,ABW,2013,75.636
3459,AFE,2013,60.7098695610582
3460,AFG,2013,62.417
3461,AFW,2013,55.673405514134
3462,AGO,2013,59.307
3463,ALB,2013,78.123
3464,AND,2013,0.0
3465,ARB,2013,70.1965137101308
3466,ARE,2013,78.853
3467,ARG,2013,76.491
3468,ARM,2013,73.676
3469,ASM,2013,0.0
3470,ATG,2013,77.583
3471,AUS,2013,82.1487804878049
3472,AUT,2013,81.1365853658537
3473,AZE,2013,70.881
3474,BDI,2013,59.235
3475,BEL,2013,80.5878048780488
3476,BEN,2013,58.965
3477,BFA,2013,57.823
3478,BGD,2013,69.565
3479,BGR,2013,74.8609756097561
3480,BHR,2013,79.246
3481,BHS,2013,73.024
3482,BIH,2013,76.33
3483,BLR,2013,72.4707317073171
3484,BLZ,2013,73.666
3485,BMU,2013,79.992
3486,BOL,2013,67.021
3487,BRA,2013,73.918
3488,BRB,2013,76.275
3489,BRN,2013,74.799
3490,BTN,2013,69.707
3491,BWA,2013,61.996
3492,CAF,2013,50.902
3493,CAN,2013,81.7448780487805
3494,CEB,2013,76.3551629869808
3495,CHE,2013,82.7975609756098
3496,CHI,2013,81.516
3497,CHL,2013,79.339
3498,CHN,2013,76.452
3499,CIV,2013,56.748
3500,CMR,2013,58.476
3501,COD,2013,57.762
3502,COG,2013,62.695
3503,COL,2013,75.827
3504,COM,2013,62.224
3505,CPV,2013,75.059
3506,CRI,2013,79.403
3507,CSS,2013,72.7209084798744
3508,CUB,2013,77.87
3509,CUW,2013,77.8268292682927
3510,CYM,2013,0.0
3511,CYP,2013,80.402
3512,CZE,2013,78.1756097560976
3513,DEU,2013,80.490243902439
3514,DJI,2013,61.221
3515,DMA,2013,68.896
3516,DNK,2013,80.3
3517,DOM,2013,72.713
3518,DZA,2013,74.615
3519,EAP,2013,74.6447464626621
3520,EAR,2013,69.066326855253
3521,EAS,2013,75.4791162580533
3522,ECA,2013,72.1046427684846
3523,ECS,2013,76.9860493522394
3524,ECU,2013,76.369
3525,EGY,2013,70.052
3526,EMU,2013,81.5136267906737
3527,ERI,2013,65.067
3528,ESP,2013,83.0780487804878
3529,EST,2013,77.1414634146341
3530,ETH,2013,62.373
3531,EUU,2013,80.4647937689601
3532,FCS,2013,60.463963747319
3533,FIN,2013,80.9756097560976
3534,FJI,2013,67.428
3535,FRA,2013,82.219512195122
3536,FRO,2013,81.4414634146341
3537,FSM,2013,71.499
3538,GAB,2013,64.776
3539,GBR,2013,81.0048780487805
3540,GEO,2013,72.628
3541,GHA,2013,62.42
3542,GIB,2013,80.55
3543,GIN,2013,57.791
3544,GMB,2013,62.114
3545,GNB,2013,58.232
3546,GNQ,2013,59.224
3547,GRC,2013,81.2853658536585
3548,GRD,2013,75.116
3549,GRL,2013,71.5734146341464
3550,GTM,2013,71.728
3551,GUM,2013,76.72
3552,GUY,2013,67.473
3553,HIC,2013,80.3434089995538
3554,HKG,2013,83.8317073170732
3555,HND,2013,71.963
3556,HPC,2013,60.6445607537013
3557,HRV,2013,77.1268292682927
3558,HTI,2013,62.605
3559,HUN,2013,75.5658536585366
3560,IBD,2013,72.4925661749485
3561,IBT,2013,69.9114533460356
3562,IDA,2013,62.1103706117177
3563,IDB,2013,59.9596238215923
3564,IDN,2013,69.264
3565,IDX,2013,63.1940957587241
3566,IMN,2013,79.473
3567,IND,2013,68.46
3568,INX,2013,0.0
3569,IRL,2013,80.9487804878049
3570,IRN,2013,74.449
3571,IRQ,2013,68.253
3572,ISL,2013,82.0609756097561
3573,ISR,2013,82.0560975609756
3574,ITA,2013,82.690243902439
3575,JAM,2013,73.412
3576,JOR,2013,74.562
3577,JPN,2013,83.3319512195122
3578,KAZ,2013,70.62
3579,KEN,2013,61.389
3580,KGZ,2013,70.2024390243902
3581,KHM,2013,69.304
3582,KIR,2013,65.588
3583,KNA,2013,71.457
3584,KOR,2013,81.2707317073171
3585,KWT,2013,79.164
3586,LAC,2013,74.1910639437346
3587,LAO,2013,65.718
3588,LBN,2013,78.765
3589,LBR,2013,59.943
3590,LBY,2013,72.34
3591,LCA,2013,72.735
3592,LCN,2013,74.346485387839
3593,LDC,2013,62.7039466809435
3594,LIC,2013,60.9283520807589
3595,LIE,2013,82.2609756097561
3596,LKA,2013,74.239
3597,LMC,2013,67.1721389210957
3598,LMY,2013,69.8187556454717
3599,LSO,2013,49.002
3600,LTE,2013,75.5210169032733
3601,LTU,2013,73.9146341463415
3602,LUX,2013,81.8
3603,LVA,2013,73.9829268292683
3604,MAC,2013,83.727
3605,MAF,2013,78.908
3606,MAR,2013,72.122
3607,MCO,2013,0.0
3608,MDA,2013,69.099
3609,MDG,2013,63.962
3610,MDV,2013,79.057
3611,MEA,2013,72.3442426683639
3612,MEX,2013,74.739
3613,MHL,2013,63.464
3614,MIC,2013,70.7226702983278
3615,MKD,2013,75.4
3616,MLI,2013,57.357
3617,MLT,2013,81.7463414634146
3618,MMR,2013,64.815
3619,MNA,2013,71.4057468128264
3620,MNE,2013,76.490243902439
3621,MNG,2013,68.585
3622,MNP,2013,0.0
3623,MOZ,2013,56.492
3624,MRT,2013,63.911
3625,MUS,2013,74.0170731707317
3626,MWI,2013,59.729
3627,MYS,2013,75.035
3628,NAC,2013,79.0417127626151
3629,NAM,2013,58.694
3630,NCL,2013,77.1780487804878
3631,NER,2013,60.239
3632,NGA,2013,51.707
3633,NIC,2013,72.704
3634,NLD,2013,81.3048780487805
3635,NOR,2013,81.7512195121951
3636,NPL,2013,67.965
3637,NRU,2013,61.231
3638,NZL,2013,81.4048780487805
3639,OED,2013,79.6697026632351
3640,OMN,2013,77.246
3641,OSS,2013,66.2121156289415
3642,PAK,2013,65.15
3643,PAN,2013,77.038
3644,PER,2013,74.967
3645,PHL,2013,70.835
3646,PLW,2013,0.0
3647,PNG,2013,63.961
3648,POL,2013,77.0
3649,PRE,2013,58.3300592913712
3650,PRI,2013,78.777
3651,PRK,2013,72.319
3652,PRT,2013,80.7219512195122
3653,PRY,2013,72.757
3654,PSE,2013,74.029
3655,PSS,2013,68.625773949461
3656,PST,2013,80.2602154770184
3657,PYF,2013,82.017
3658,QAT,2013,79.536
3659,ROU,2013,75.0634146341463
3660,RUS,2013,70.5787804878049
3661,RWA,2013,64.426
3662,SAS,2013,68.121401503545
3663,SAU,2013,76.626
3664,SDN,2013,63.678
3665,SEN,2013,66.072
3666,SGP,2013,82.2463414634147
3667,SLB,2013,69.188
3668,SLE,2013,56.313
3669,SLV,2013,71.771
3670,SMR,2013,0.0
3671,SOM,2013,53.843
3672,SRB,2013,75.1853658536585
3673,SSA,2013,58.6666818675623
3674,SSD,2013,55.751
3675,SSF,2013,58.668043004746
3676,SST,2013,67.5956591512135
3677,STP,2013,66.328
3678,SUR,2013,69.682
