,Country Code,Year,Death_Rate
3364,NCL,2012,5.1
3365,NER,2012,9.718
3366,NGA,2012,14.193
3367,NIC,2012,4.47
3368,NLD,2012,8.4
3369,NOR,2012,8.4
3370,NPL,2012,6.961
3371,NRU,2012,7.646
3372,NZL,2012,6.82
3373,OED,2012,8.15397857656677
3374,OMN,2012,2.323
3375,OSS,2012,8.58319090819753
3376,PAK,2012,7.479
3377,PAN,2012,4.818
3378,PER,2012,6.791
3379,PHL,2012,5.681
3380,PLW,2012,9.4
3381,PNG,2012,6.891
3382,POL,2012,10.1
3383,PRE,2012,10.3245785634319
3384,PRI,2012,8.1
3385,PRK,2012,8.468
3386,PRT,2012,10.2
3387,PRY,2012,5.464
3388,PSE,2012,3.436
3389,PSS,2012,6.37907031403391
3390,PST,2012,9.099437328824
3391,PYF,2012,2.848
3392,QAT,2012,1.156
3393,ROU,2012,12.7
3394,RUS,2012,13.3
3395,RWA,2012,7.604
3396,SAS,2012,7.0571518248425
3397,SAU,2012,2.415
3398,SDN,2012,7.312
3399,SEN,2012,6.78
3400,SGP,2012,4.5
3401,SLB,2012,5.468
3402,SLE,2012,11.939
3403,SLV,2012,7.038
3404,SMR,2012,7.1
3405,SOM,2012,13.568
3406,SRB,2012,14.2
3407,SSA,2012,10.2624369961657
3408,SSD,2012,11.104
3409,SSF,2012,10.2621650129731
3410,SST,2012,8.05270845809724
3411,STP,2012,6.775
3412,SUR,2012,7.418
3413,SVK,2012,9.7
3414,SVN,2012,9.4
3415,SWE,2012,9.7
3416,SWZ,2012,13.946
3417,SXM,2012,5.4
3418,SYC,2012,7.4
3419,SYR,2012,6.417
3420,TCA,2012,6.157
3421,TCD,2012,14.634
3422,TEA,2012,7.04674491645886
3423,TEC,2012,10.4388985221358
3424,TGO,2012,9.866
3425,THA,2012,6.464
3426,TJK,2012,5.7
3427,TKM,2012,6.379
3428,TLA,2012,6.072318262055
3429,TLS,2012,7.747
3430,TMN,2012,5.43766895300809
3431,TON,2012,6.636
3432,TSA,2012,7.05715182484249
3433,TSS,2012,10.2621650129731
3434,TTO,2012,6.596
3435,TUN,2012,5.519
3436,TUR,2012,5.205
3437,TUV,2012,10.055
3438,TZA,2012,7.992
3439,UGA,2012,7.843
3440,UKR,2012,14.5
3441,UMC,2012,7.33003160785272
3442,URY,2012,9.434
3443,USA,2012,8.102
3444,UZB,2012,4.9
3445,VCT,2012,7.654
3446,VEN,2012,5.683
3447,VGB,2012,5.443
3448,VIR,2012,6.7
3449,VNM,2012,6.275
3450,VUT,2012,6.072
3451,WLD,2012,7.73186755232406
3452,WSM,2012,5.372
3453,XKX,2012,4.56
3454,YEM,2012,5.582
3455,ZAF,2012,9.993
3456,ZMB,2012,8.267
3457,ZWE,2012,10.691
3458,ABW,2013,7.403
3459,AFE,2013,8.77559521857908
3460,AFG,2013,7.478
3461,AFW,2013,11.7304514578138
3462,AGO,2013,9.607
3463,ALB,2013,7.819
3464,AND,2013,0.0
3465,ARB,2013,5.6026295857631
3466,ARE,2013,0.896
3467,ARG,2013,7.494
3468,ARM,2013,9.813
3469,ASM,2013,0.0
3470,ATG,2013,5.565
3471,AUS,2013,6.4
3472,AUT,2013,9.4
3473,AZE,2013,5.8
3474,BDI,2013,9.178
3475,BEL,2013,9.8
3476,BEN,2013,10.085
3477,BFA,2013,10.309
3478,BGD,2013,5.975
3479,BGR,2013,14.4
3480,BHR,2013,1.933
3481,BHS,2013,6.49
3482,BIH,2013,11.055
3483,BLR,2013,13.2
3484,BLZ,2013,4.388
3485,BMU,2013,7.6
3486,BOL,2013,7.306
3487,BRA,2013,6.31
3488,BRB,2013,8.851
3489,BRN,2013,4.043
3490,BTN,2013,6.683
3491,BWA,2013,8.157
3492,CAF,2013,13.392
3493,CAN,2013,7.2
3494,CEB,2013,11.4105615229753
3495,CHE,2013,8.0
3496,CHI,2013,8.26063556829418
3497,CHL,2013,6.037
3498,CHN,2013,7.13
3499,CIV,2013,10.144
3500,CMR,2013,9.833
3501,COD,2013,10.857
3502,COG,2013,7.532
3503,COL,2013,5.041
3504,COM,2013,8.999
3505,CPV,2013,5.472
3506,CRI,2013,4.62
3507,CSS,2013,6.62121013962671
3508,CUB,2013,8.672
3509,CUW,2013,8.1
3510,CYM,2013,3.2
3511,CYP,2013,6.399
3512,CZE,2013,10.4
3513,DEU,2013,11.1
3514,DJI,2013,8.807
3515,DMA,2013,12.569
3516,DNK,2013,9.3
3517,DOM,2013,5.803
3518,DZA,2013,4.673
3519,EAP,2013,7.05988494005705
3520,EAR,2013,6.71719065933621
3521,EAS,2013,7.16898227858
3522,ECA,2013,10.1251998353443
3523,ECS,2013,9.921791321707
3524,ECU,2013,4.762
3525,EGY,2013,5.964
3526,EMU,2013,9.66413624316004
3527,ERI,2013,6.998
3528,ESP,2013,8.3
3529,EST,2013,11.6
3530,ETH,2013,7.734
3531,EUU,2013,10.0092990259905
3532,FCS,2013,10.0204852390229
3533,FIN,2013,9.5
3534,FJI,2013,7.424
3535,FRA,2013,8.7
3536,FRO,2013,7.6
3537,FSM,2013,4.743
3538,GAB,2013,7.786
3539,GBR,2013,9.0
3540,GEO,2013,12.783
3541,GHA,2013,8.092
3542,GIB,2013,8.041
3543,GIN,2013,10.947
3544,GMB,2013,8.073
3545,GNB,2013,9.819
3546,GNQ,2013,10.26
3547,GRC,2013,10.2
3548,GRD,2013,7.335
3549,GRL,2013,7.9
3550,GTM,2013,5.112
3551,GUM,2013,5.537
3552,GUY,2013,7.538
3553,HIC,2013,8.49562727735542
3554,HKG,2013,6.0
3555,HND,2013,4.198
3556,HPC,2013,8.8199980895672
3557,HRV,2013,11.8
3558,HTI,2013,8.376
3559,HUN,2013,12.8
3560,IBD,2013,7.15459570375528
3561,IBT,2013,7.52108652831497
3562,IDA,2013,8.62876239377875
3563,IDB,2013,9.65505885771534
3564,IDN,2013,7.457
3565,IDX,2013,8.11162886073879
3566,IMN,2013,9.992
3567,IND,2013,6.96
3568,INX,2013,0.0
3569,IRL,2013,6.4
3570,IRN,2013,4.911
3571,IRQ,2013,5.413
3572,ISL,2013,6.7
3573,ISR,2013,5.2
3574,ITA,2013,10.0
3575,JAM,2013,5.924
3576,JOR,2013,3.592
3577,JPN,2013,10.1
3578,KAZ,2013,8.0
3579,KEN,2013,7.399
3580,KGZ,2013,6.1
3581,KHM,2013,5.817
3582,KIR,2013,6.831
3583,KNA,2013,9.284
3584,KOR,2013,5.3
3585,KWT,2013,1.696
3586,LAC,2013,6.13366600913313
3587,LAO,2013,7.584
3588,LBN,2013,4.197
3589,LBR,2013,9.482
3590,LBY,2013,5.056
3591,LCA,2013,7.645
3592,LCN,2013,6.13708727786593
3593,LDC,2013,8.24805380473226
3594,LIC,2013,8.88185550877703
3595,LIE,2013,6.7
3596,LKA,2013,7.092
3597,LMC,2013,7.42462466588376
3598,LMY,2013,7.50155556568489
3599,LSO,2013,16.222
3600,LTE,2013,7.38604440751962
3601,LTU,2013,14.0
3602,LUX,2013,7.0
3603,LVA,2013,14.3
3604,MAC,2013,3.715
3605,MAF,2013,4.068
3606,MAR,2013,5.796
3607,MCO,2013,0.0
3608,MDA,2013,13.8
3609,MDG,2013,7.201
3610,MDV,2013,2.793
3611,MEA,2013,5.05760936389879
3612,MEX,2013,5.696
3613,MHL,2013,6.906
3614,MIC,2013,7.36121668718118
3615,MKD,2013,9.3
3616,MLI,2013,10.936
3617,MLT,2013,7.6
3618,MMR,2013,8.799
3619,MNA,2013,5.47405058634394
3620,MNE,2013,9.5
3621,MNG,2013,6.393
3622,MNP,2013,0.0
3623,MOZ,2013,10.492
3624,MRT,2013,8.652
3625,MUS,2013,7.5
3626,MWI,2013,9.081
3627,MYS,2013,4.945
3628,NAC,2013,8.11349552438316
3629,NAM,2013,9.91
3630,NCL,2013,5.2
3631,NER,2013,9.346
3632,NGA,2013,14.004
3633,NIC,2013,4.535
3634,NLD,2013,8.4
3635,NOR,2013,8.1
3636,NPL,2013,6.887
3637,NRU,2013,7.392
3638,NZL,2013,6.65
3639,OED,2013,8.17219042390938
3640,OMN,2013,2.278
3641,OSS,2013,8.30340754327868
3642,PAK,2013,7.333
3643,PAN,2013,4.835
3644,PER,2013,6.681
3645,PHL,2013,5.756
3646,PLW,2013,10.9
3647,PNG,2013,6.825
3648,POL,2013,10.2
3649,PRE,2013,10.0572102916908
3650,PRI,2013,8.1
3651,PRK,2013,8.305
3652,PRT,2013,10.2
3653,PRY,2013,5.436
3654,PSE,2013,3.309
3655,PSS,2013,6.44477401117832
3656,PST,2013,9.12802854745823
3657,PYF,2013,2.887
3658,QAT,2013,1.136
3659,ROU,2013,12.4
3660,RUS,2013,13.0
3661,RWA,2013,7.285
3662,SAS,2013,6.92542577571783
3663,SAU,2013,2.443
3664,SDN,2013,7.36
3665,SEN,2013,6.503
3666,SGP,2013,4.6
3667,SLB,2013,5.421
3668,SLE,2013,11.372
3669,SLV,2013,7.149
3670,SMR,2013,7.5
3671,SOM,2013,13.129
3672,SRB,2013,14.0
3673,SSA,2013,9.9737056504814
3674,SSD,2013,11.136
3675,SSF,2013,9.97351977103152
3676,SST,2013,7.86818073928751
3677,STP,2013,6.552
3678,SUR,2013,7.582
3679,SVK,2013,9.6
3680,SVN,2013,9.4
3681,SWE,2013,9.4
3682,SWZ,2013,13.019
3683,SXM,2013,4.7
3684,SYC,2013,8.0
3685,SYR,2013,7.696
3686,TCA,2013,6.408
3687,TCD,2013,14.373
3688,TEA,2013,7.04426758835564
3689,TEC,2013,10.2488399944736
3690,TGO,2013,9.537
3691,THA,2013,6.547
3692,TJK,2013,5.563
3693,TKM,2013,6.447
3694,TLA,2013,6.07489874469614
3695,TLS,2013,7.644
3696,TMN,2013,5.49862034007812
3697,TON,2013,6.686
3698,TSA,2013,6.92542577571783
3699,TSS,2013,9.97351977103152
3700,TTO,2013,6.662
3701,TUN,2013,5.591
3702,TUR,2013,5.04
3703,TUV,2013,10.046
3704,TZA,2013,7.615
3705,UGA,2013,7.35
3706,UKR,2013,14.6
3707,UMC,2013,7.29345939254704
3708,URY,2013,9.468
3709,USA,2013,8.215
3710,UZB,2013,4.8
3711,VCT,2013,7.98
3712,VEN,2013,5.711
3713,VGB,2013,5.481
3714,VIR,2013,6.9
3715,VNM,2013,6.327
3716,VUT,2013,6.041
3717,WLD,2013,7.65897600731206
3718,WSM,2013,5.299
3719,XKX,2013,4.593
3720,YEM,2013,5.507
3721,ZAF,2013,9.77
3722,ZMB,2013,7.788
3723,ZWE,2013,9.787
3724,ABW,2014,7.729
3725,AFE,2014,8.47589915037443
3726,AFG,2014,7.395
3727,AFW,2014,11.54479793313
3728,AGO,2014,9.181
3729,ALB,2014,7.868
3730,AND,2014,0.0
3731,ARB,2014,5.51941454072581
3732,ARE,2014,0.948
3733,ARG,2014,7.447
3734,ARM,2014,9.704
3735,ASM,2014,4.2
3736,ATG,2014,5.544
3737,AUS,2014,6.6
3738,AUT,2014,9.2
3739,AZE,2014,5.8
3740,BDI,2014,8.798
3741,BEL,2014,9.3
3742,BEN,2014,9.996
3743,BFA,2014,9.96
3744,BGD,2014,5.891
3745,BGR,2014,15.1
3746,BHR,2014,2.028
3747,BHS,2014,6.483
3748,BIH,2014,12.276
3749,BLR,2014,12.8
3750,BLZ,2014,4.584
3751,BMU,2014,7.8
3752,BOL,2014,7.262
3753,BRA,2014,6.272
3754,BRB,2014,8.797
3755,BRN,2014,4.162
3756,BTN,2014,6.705
3757,BWA,2014,7.927
3758,CAF,2014,13.517
3759,CAN,2014,7.3
3760,CEB,2014,11.375115818527
3761,CHE,2014,7.8
3762,CHI,2014,8.06652083126181
3763,CHL,2014,6.12
3764,CHN,2014,7.12
3765,CIV,2014,9.847
3766,CMR,2014,9.548
3767,COD,2014,10.551
3768,COG,2014,7.358
3769,COL,2014,5.106
3770,COM,2014,8.865
3771,CPV,2014,5.401
3772,CRI,2014,5.059
3773,CSS,2014,6.7640517817465
3774,CUB,2014,8.833
3775,CUW,2014,8.8
3776,CYM,2014,2.9
3777,CYP,2014,6.317
3778,CZE,2014,10.0
3779,DEU,2014,10.7
3780,DJI,2014,8.672
3781,DMA,2014,12.401
3782,DNK,2014,9.1
3783,DOM,2014,5.827
3784,DZA,2014,4.555
3785,EAP,2014,7.04892806315764
3786,EAR,2014,6.61431718612671
3787,EAS,2014,7.16424382066621
3788,ECA,2014,10.1529242338588
3789,ECS,2014,9.83293054792465
3790,ECU,2014,4.752
3791,EGY,2014,5.823
3792,EMU,2014,9.47300363907402
3793,ERI,2014,6.806
3794,ESP,2014,8.5
3795,EST,2014,11.8
3796,ETH,2014,7.502
3797,EUU,2014,9.85047734064385
3798,FCS,2014,9.87680145822295
3799,FIN,2014,9.6
3800,FJI,2014,7.584
3801,FRA,2014,8.4
3802,FRO,2014,8.1
3803,FSM,2014,4.844
3804,GAB,2014,7.659
3805,GBR,2014,8.8
3806,GEO,2014,12.576
3807,GHA,2014,7.817
3808,GIB,2014,7.395
3809,GIN,2014,10.856
3810,GMB,2014,7.916
3811,GNB,2014,9.549
3812,GNQ,2014,9.965
3813,GRC,2014,10.4
3814,GRD,2014,7.502
3815,GRL,2014,8.2
3816,GTM,2014,5.071
3817,GUM,2014,5.71
3818,GUY,2014,7.459
3819,HIC,2014,8.43601989284322
3820,HKG,2014,6.2
3821,HND,2014,4.16
3822,HPC,2014,8.55539488964869
3823,HRV,2014,12.0
3824,HTI,2014,8.243
3825,HUN,2014,12.8
3826,IBD,2014,7.09126435427258
3827,IBT,2014,7.4409416436854
3828,IDA,2014,8.48689268053161
3829,IDB,2014,9.57194087402779
3830,IDN,2014,7.43
3831,IDX,2014,7.94067272639334
3832,IMN,2014,9.781
3833,IND,2014,6.79
3834,INX,2014,0.0
3835,IRL,2014,6.3
3836,IRN,2014,4.905
3837,IRQ,2014,5.16
3838,ISL,2014,6.3
3839,ISR,2014,5.2
3840,ITA,2014,9.8
3841,JAM,2014,6.238
3842,JOR,2014,3.361
3843,JPN,2014,10.1
3844,KAZ,2014,7.65
3845,KEN,2014,7.304
3846,KGZ,2014,6.1
3847,KHM,2014,5.756
3848,KIR,2014,6.727
3849,KNA,2014,9.612
3850,KOR,2014,5.3
3851,KWT,2014,1.695
3852,LAC,2014,6.14534764580676
3853,LAO,2014,7.465
3854,LBN,2014,4.221
3855,LBR,2014,9.799
3856,LBY,2014,5.43
3857,LCA,2014,7.724
3858,LCN,2014,6.16514939023457
3859,LDC,2014,8.05576470458177
3860,LIC,2014,8.66828316015125
3861,LIE,2014,7.2
3862,LKA,2014,6.979
3863,LMC,2014,7.29812913654754
3864,LMY,2014,7.41984289878399
3865,LSO,2014,15.519
3866,LTE,2014,7.37967320411655
3867,LTU,2014,13.7
3868,LUX,2014,6.9
3869,LVA,2014,14.3
3870,MAC,2014,3.768
3871,MAF,2014,3.862
3872,MAR,2014,5.741
3873,MCO,2014,0.0
3874,MDA,2014,14.166
3875,MDG,2014,7.076
3876,MDV,2014,2.718
3877,MEA,2014,5.00724810955592
3878,MEX,2014,5.805
3879,MHL,2014,6.94
3880,MIC,2014,7.29131688304669
3881,MKD,2014,9.5
3882,MLI,2014,10.548
3883,MLT,2014,7.5
3884,MMR,2014,8.804
3885,MNA,2014,5.41244381643723
3886,MNE,2014,9.7
3887,MNG,2014,6.276
3888,MNP,2014,4.3
3889,MOZ,2014,10.005
3890,MRT,2014,8.301
3891,MUS,2014,7.7
3892,MWI,2014,8.376
3893,MYS,2014,4.981
3894,NAC,2014,8.14309103107449
3895,NAM,2014,9.427
3896,NCL,2014,5.2
3897,NER,2014,9.016
3898,NGA,2014,13.892
3899,NIC,2014,4.597
3900,NLD,2014,8.3
3901,NOR,2014,7.9
3902,NPL,2014,6.981
3903,NRU,2014,7.13
3904,NZL,2014,6.87
3905,OED,2014,8.11654072869744
3906,OMN,2014,2.243
3907,OSS,2014,8.06849715949659
3908,PAK,2014,7.274
3909,PAN,2014,4.856
3910,PER,2014,6.612
3911,PHL,2014,5.704
3912,PLW,2014,9.5
3913,PNG,2014,6.734
3914,POL,2014,9.9
3915,PRE,2014,9.82051273517703
3916,PRI,2014,8.5
3917,PRK,2014,8.183
3918,PRT,2014,10.1
3919,PRY,2014,5.481
3920,PSE,2014,3.829
3921,PSS,2014,6.48571832089695
3922,PST,2014,9.07083793438666
3923,PYF,2014,2.952
3924,QAT,2014,1.102
3925,ROU,2014,12.8
3926,RUS,2014,13.1
3927,RWA,2014,6.953
3928,SAS,2014,6.78308897877457
3929,SAU,2014,2.488
3930,SDN,2014,7.143
3931,SEN,2014,6.318
3932,SGP,2014,4.7
3933,SLB,2014,5.407
3934,SLE,2014,11.219
3935,SLV,2014,7.168
3936,SMR,2014,7.7
3937,SOM,2014,12.81
3938,SRB,2014,14.2
3939,SSA,2014,9.72005232199016
3940,SSD,2014,11.493
3941,SSF,2014,9.71988291084333
3942,SST,2014,7.726252053468
3943,STP,2014,6.345
3944,SUR,2014,7.646
3945,SVK,2014,9.5
3946,SVN,2014,9.2
3947,SWE,2014,9.2
3948,SWZ,2014,12.193
3949,SXM,2014,4.7
3950,SYC,2014,7.9
3951,SYR,2014,8.072
3952,TCA,2014,6.559
3953,TCD,2014,14.022
3954,TEA,2014,7.03474596747928
3955,TEC,2014,10.2658176841724
3956,TGO,2014,9.438
3957,THA,2014,6.627
3958,TJK,2014,5.512
3959,TKM,2014,6.567
3960,TLA,2014,6.09890277976661
3961,TLS,2014,7.579
3962,TMN,2014,5.43047068078653
3963,TON,2014,6.744
3964,TSA,2014,6.78308897877457
3965,TSS,2014,9.71988291084332
3966,TTO,2014,6.739
3967,TUN,2014,5.715
3968,TUR,2014,5.046
3969,TUV,2014,10.098
3970,TZA,2014,7.252
3971,UGA,2014,6.99
3972,UKR,2014,14.7
3973,UMC,2014,7.2839840155121
3974,URY,2014,9.508
3975,USA,2014,8.237
3976,UZB,2014,4.9
3977,VCT,2014,7.858
3978,VEN,2014,5.971
3979,VGB,2014,5.553
3980,VIR,2014,7.1
3981,VNM,2014,6.373
3982,VUT,2014,6.048
3983,WLD,2014,7.58127471780079
3984,WSM,2014,5.285
3985,XKX,2014,4.645
3986,YEM,2014,5.566
3987,ZAF,2014,9.432
3988,ZMB,2014,7.408
3989,ZWE,2014,9.123
3990,ABW,2015,7.968
3991,AFE,2015,8.23961884085647
3992,AFG,2015,7.331
3993,AFW,2015,11.3524757061357
3994,AGO,2015,8.826
3995,ALB,2015,7.947
3996,AND,2015,0.0
3997,ARB,2015,5.45167048490701
3998,ARE,2015,1.014
3999,ARG,2015,7.543
4000,ARM,2015,9.607
4001,ASM,2015,0.0
4002,ATG,2015,5.649
4003,AUS,2015,6.6
4004,AUT,2015,9.6
4005,AZE,2015,5.7
4006,BDI,2015,8.553
4007,BEL,2015,9.8
4008,BEN,2015,9.857
4009,BFA,2015,9.634
4010,BGD,2015,5.776
4011,BGR,2015,15.3
4012,BHR,2015,2.109
4013,BHS,2015,6.724
4014,BIH,2015,12.011
4015,BLR,2015,12.6
4016,BLZ,2015,4.7
4017,BMU,2015,7.7
4018,BOL,2015,7.216
4019,BRA,2015,6.433
4020,BRB,2015,8.772
4021,BRN,2015,4.29
4022,BTN,2015,6.759
4023,BWA,2015,7.435
4024,CAF,2015,12.15
4025,CAN,2015,7.4
4026,CEB,2015,11.8380895973408
4027,CHE,2015,8.2
4028,CHI,2015,8.47771132622233
4029,CHL,2015,6.121
4030,CHN,2015,7.07
4031,CIV,2015,9.543
4032,CMR,2015,9.179
4033,COD,2015,10.396
4034,COG,2015,7.196
4035,COL,2015,5.168
4036,COM,2015,8.685
4037,CPV,2015,5.695
4038,CRI,2015,5.034
4039,CSS,2015,6.90796760029134
4040,CUB,2015,9.063
4041,CUW,2015,8.8
4042,CYM,2015,2.9
4043,CYP,2015,6.358
4044,CZE,2015,10.5
4045,DEU,2015,11.3
4046,DJI,2015,8.598
4047,DMA,2015,10.93
4048,DNK,2015,9.2
4049,DOM,2015,5.883
4050,DZA,2015,4.437
4051,EAP,2015,7.02345064085829
4052,EAR,2015,6.53776660643437
4053,EAS,2015,7.15393923335925
4054,ECA,2015,10.1092082035463
4055,ECS,2015,10.1121463365702
4056,ECU,2015,4.773
4057,EGY,2015,5.823
4058,EMU,2015,10.0594232011915
4059,ERI,2015,6.654
4060,ESP,2015,9.1
4061,EST,2015,11.6
4062,ETH,2015,7.208
4063,EUU,2015,10.396667511123
4064,FCS,2015,9.71334913297571
4065,FIN,2015,9.6
4066,FJI,2015,8.05
4067,FRA,2015,8.9
4068,FRO,2015,7.7
4069,FSM,2015,5.008
4070,GAB,2015,7.418
4071,GBR,2015,9.2
4072,GEO,2015,12.531
4073,GHA,2015,7.773
4074,GIB,2015,8.606
4075,GIN,2015,10.702
4076,GMB,2015,7.74
4077,GNB,2015,9.223
4078,GNQ,2015,9.616
4079,GRC,2015,11.2
4080,GRD,2015,7.572
4081,GRL,2015,8.4
4082,GTM,2015,5.071
4083,GUM,2015,5.958
4084,GUY,2015,7.431
4085,HIC,2015,8.73499181523861
4086,HKG,2015,6.3
4087,HND,2015,4.147
4088,HPC,2015,8.31884042166319
4089,HRV,2015,12.9
4090,HTI,2015,8.181
4091,HUN,2015,13.4
4092,IBD,2015,7.05243576855132
4093,IBT,2015,7.37683570645281
4094,IDA,2015,8.33673236589483
4095,IDB,2015,9.46124172954535
4096,IDN,2015,7.46
4097,IDX,2015,7.77182572899696
4098,IMN,2015,10.905
4099,IND,2015,6.67
4100,INX,2015,0.0
4101,IRL,2015,6.4
4102,IRN,2015,4.842
4103,IRQ,2015,4.961
4104,ISL,2015,6.6
4105,ISR,2015,5.3
4106,ITA,2015,10.7
4107,JAM,2015,6.653
4108,JOR,2015,3.169
4109,JPN,2015,10.3
4110,KAZ,2015,7.46
4111,KEN,2015,7.361
4112,KGZ,2015,5.8
4113,KHM,2015,5.81
4114,KIR,2015,6.623
4115,KNA,2015,9.763
4116,KOR,2015,5.4
4117,KWT,2015,1.761
4118,LAC,2015,6.25422956148322
4119,LAO,2015,7.513
4120,LBN,2015,4.235
4121,LBR,2015,9.715
4122,LBY,2015,5.427
4123,LCA,2015,7.706
4124,LCN,2015,6.26218915449296
4125,LDC,2015,7.88514158867431
4126,LIC,2015,8.44018252171586
4127,LIE,2015,6.7
4128,LKA,2015,6.98
4129,LMC,2015,7.20306173239519
4130,LMY,2015,7.34992365385343
4131,LSO,2015,14.825
4132,LTE,2015,7.37197286264009
4133,LTU,2015,14.4
4134,LUX,2015,7.0
4135,LVA,2015,14.4
4136,MAC,2015,3.851
4137,MAF,2015,4.257
4138,MAR,2015,5.705
4139,MCO,2015,7.6
4140,MDA,2015,14.133
4141,MDG,2015,7.049
4142,MDV,2015,2.718
4143,MEA,2015,4.95607515571741
4144,MEX,2015,6.007
4145,MHL,2015,6.975
4146,MIC,2015,7.23617734339614
4147,MKD,2015,9.9
4148,MLI,2015,10.211
4149,MLT,2015,7.7
4150,MMR,2015,8.673
4151,MNA,2015,5.34609765196713
4152,MNE,2015,10.2
4153,MNG,2015,6.158
4154,MNP,2015,0.0
4155,MOZ,2015,9.506
4156,MRT,2015,7.979
4157,MUS,2015,7.7
4158,MWI,2015,8.005
4159,MYS,2015,5.096
4160,NAC,2015,8.33571232765692
4161,NAM,2015,9.077
4162,NCL,2015,5.4
4163,NER,2015,8.799
4164,NGA,2015,13.803
4165,NIC,2015,4.635
4166,NLD,2015,8.7
4167,NOR,2015,7.8
4168,NPL,2015,7.376
4169,NRU,2015,6.933
4170,NZL,2015,6.85
4171,OED,2015,8.40402993909726
4172,OMN,2015,2.205
4173,OSS,2015,7.80531987861872
4174,PAK,2015,7.097
4175,PAN,2015,4.875
4176,PER,2015,6.438
4177,PHL,2015,5.736
4178,PLW,2015,7.7
4179,PNG,2015,6.585
4180,POL,2015,10.4
4181,PRE,2015,9.61285992960514
4182,PRI,2015,8.084
4183,PRK,2015,8.088
4184,PRT,2015,10.5
4185,PRY,2015,5.446
4186,PSE,2015,3.304
4187,PSS,2015,6.601148752625
4188,PST,2015,9.38668191198758
4189,PYF,2015,3.037
4190,QAT,2015,1.032
4191,ROU,2015,13.2
4192,RUS,2015,13.0
4193,RWA,2015,6.724
4194,SAS,2015,6.6676046399039
4195,SAU,2015,2.542
4196,SDN,2015,7.012
4197,SEN,2015,6.109
4198,SGP,2015,4.8
4199,SLB,2015,5.26
4200,SLE,2015,10.712
4201,SLV,2015,7.07
4202,SMR,2015,7.1
4203,SOM,2015,12.447
4204,SRB,2015,14.6
4205,SSA,2015,9.50102767256903
4206,SSD,2015,11.072
4207,SSF,2015,9.50084235064307
4208,SST,2015,7.56571783984905
4209,STP,2015,6.198
4210,SUR,2015,7.215
4211,SVK,2015,9.9
4212,SVN,2015,9.6
4213,SWE,2015,9.3
4214,SWZ,2015,11.202
4215,SXM,2015,5.4
4216,SYC,2015,7.5
4217,SYR,2015,7.297
4218,TCA,2015,6.833
4219,TCD,2015,13.693
4220,TEA,2015,7.01016870998246
4221,TEC,2015,10.2944038545742
4222,TGO,2015,9.165
4223,THA,2015,6.724
4224,TJK,2015,5.43
4225,TKM,2015,6.53
4226,TLA,2015,6.19718089183601
4227,TLS,2015,7.549
4228,TMN,2015,5.36942129135211
4229,TON,2015,6.782
4230,TSA,2015,6.6676046399039
4231,TSS,2015,9.50084235064307
4232,TTO,2015,6.797
4233,TUN,2015,5.811
4234,TUR,2015,5.125
4235,TUV,2015,10.126
4236,TZA,2015,6.959
4237,UGA,2015,6.648
4238,UKR,2015,14.9
4239,UMC,2015,7.27208377974432
4240,URY,2015,9.559
4241,USA,2015,8.44
4242,UZB,2015,4.9
4243,VCT,2015,8.105
4244,VEN,2015,5.996
4245,VGB,2015,5.62
4246,VIR,2015,7.3
4247,VNM,2015,6.444
4248,VUT,2015,6.001
4249,WLD,2015,7.57108749183251
4250,WSM,2015,5.281
4251,XKX,2015,4.841
4252,YEM,2015,6.137
4253,ZAF,2015,9.259
4254,ZMB,2015,7.196
4255,ZWE,2015,8.774
4256,ABW,2016,8.336
4257,AFE,2016,7.97369554309813
4258,AFG,2016,7.077
4259,AFW,2016,11.1136353993849
4260,AGO,2016,8.555
4261,ALB,2016,8.035
4262,AND,2016,4.3
4263,ARB,2016,5.40864973985369
4264,ARE,2016,1.102
4265,ARG,2016,7.947
4266,ARM,2016,9.634
4267,ASM,2016,0.0
4268,ATG,2016,5.662
4269,AUS,2016,6.6
4270,AUT,2016,9.2
4271,AZE,2016,5.8
4272,BDI,2016,8.18
4273,BEL,2016,9.5
4274,BEN,2016,9.761
4275,BFA,2016,9.313
4276,BGD,2016,5.632
4277,BGR,2016,15.1
4278,BHR,2016,2.071
4279,BHS,2016,6.717
4280,BIH,2016,11.613
4281,BLR,2016,12.6
4282,BLZ,2016,4.695
4283,BMU,2016,7.7
4284,BOL,2016,7.104
4285,BRA,2016,6.538
4286,BRB,2016,8.792
4287,BRN,2016,4.42
4288,BTN,2016,6.837
4289,BWA,2016,6.783
4290,CAF,2016,11.711
4291,CAN,2016,7.4
4292,CEB,2016,11.6171630592915
4293,CHE,2016,7.8
4294,CHI,2016,8.6122122391141
4295,CHL,2016,6.107
4296,CHN,2016,7.04
4297,CIV,2016,9.374
4298,CMR,2016,8.886
4299,COD,2016,10.077
4300,COG,2016,7.02
4301,COL,2016,5.213
4302,COM,2016,8.516
4303,CPV,2016,5.198
4304,CRI,2016,4.986
4305,CSS,2016,7.08666711322026
4306,CUB,2016,9.348
4307,CUW,2016,9.3
4308,CYM,2016,3.1
4309,CYP,2016,6.462
4310,CZE,2016,10.2
4311,DEU,2016,11.1
4312,DJI,2016,8.568
4313,DMA,2016,10.714
4314,DNK,2016,9.2
4315,DOM,2016,5.964
4316,DZA,2016,4.472
